Name                    |MPF            |     plx|  e_plx|  Teff|e_Teff| logg|e_logg|   plxsp| e_plxsp|Comment
SDSS J150430.84+062457.9|55712-4856-0266| 1.74753|0.24679| 30514|  202|7.899|0.043| 1.86387| 0.06863|
SDSS J150445.83+111641.0|56001-5480-0992| 3.37076|0.22497| 18551|  158|7.930|0.027| 3.57477| 0.08980|
SDSS J150452.12+164128.2|56039-5484-0570| 1.87379|0.23356| 35076|  269|7.871|0.049| 1.94859| 0.08095|
SDSS J150501.20+074416.4|55712-4856-0800| 3.11325|0.27989| 23193|  410|7.926|0.056| 2.29100| 0.12298|
SDSS J150502.03+054312.8|55712-4856-0216| 1.91346|0.38712| 19178|  368|7.710|0.061| 2.03477| 0.11665|
SDSS J150524.34+074127.3|55983-5481-0082| 5.78466|0.15396| 16160|  102|7.968|0.019| 5.42969| 0.09661|
SDSS J150543.94+020638.7|55629-4013-0596| 1.85331|0.26555| 21319|  378|7.598|0.054| 1.94902| 0.10259|
SDSS J150547.46+024839.2|55629-4013-0518| 7.89480|0.08951| 18839|   92|7.956|0.016| 7.28589| 0.10893|
SDSS J150551.46+455620.1|56099-6039-0723| 5.07841|0.08821| 20176|  154|7.871|0.023| 4.77045| 0.10269|
SDSS J150602.90+360731.5|56035-5168-0127| 2.75083|0.16971| 18498|  282|7.917|0.049| 2.64506| 0.11866|
SDSS J150624.57+063527.1|55712-4856-0160| 2.38540|0.37152| 20073|  372|7.960|0.057| 2.08555| 0.10903|
SDSS J150636.34+383656.9|56035-5168-0905| 1.89657|0.29062| 23030|  404|7.644|0.055| 1.89649| 0.10283|
SDSS J150640.72+484535.7|56369-6727-0410| 3.72827|0.15940| 17646|  227|8.016|0.041| 3.53394| 0.13253|
SDSS J150700.06-014741.9|55329-4017-0394| 3.46284|0.18975| 18968|  154|7.937|0.026| 3.30450| 0.08048|
SDSS J150704.43+384429.9|56035-5168-0904| 1.69797|0.18487| 31315|  322|7.671|0.071| 1.47040| 0.09091|
SDSS J150808.19+423752.7|56072-6048-0461| 3.13980|0.16259| 16596|  298|8.029|0.055| 3.24720| 0.16550|
SDSS J150816.81+420102.9|56089-6054-0882| 1.88979|0.14890| 34295|  224|7.802|0.045| 1.53058| 0.06178|
SDSS J150820.73+524158.9|56390-6720-0832| 3.90149|0.14958| 15067|  212|8.043|0.034| 3.92595| 0.13298|
SDSS J150854.30+011613.6|55629-4013-0324| 5.97208|0.19396| 16035|  228|8.438|0.030| 6.08316| 0.20840|
SDSS J150908.29+053929.4|55652-4776-0681| 2.87265|0.18839| 25620|  251|7.765|0.036| 2.48038| 0.08548|
SDSS J150909.36+484613.6|56369-6727-0332| 3.67486|0.23729| 11410|  157|8.133|0.055| 4.24657| 0.21750|
SDSS J150912.40+424740.3|56072-6048-0429| 2.39811|0.19909| 18469|  263|7.954|0.046| 2.64978| 0.11179|
SDSS J150918.44+340044.6|55691-4720-0589| 3.98863|0.09983| 20492|  195|7.846|0.029| 3.67719| 0.09983|
SDSS J150928.50+462321.0|56099-6039-0850| 2.40169|0.09412| 29687|  163|7.641|0.031| 2.26074| 0.06519|
SDSS J150938.89+231859.1|55660-3962-0660| 1.99458|0.36996| 19477|  391|7.905|0.063| 2.18583| 0.12868|
SDSS J150949.51+565002.0|56425-6795-0764| 2.96685|0.18863| 18824|  269|7.778|0.046| 2.63993| 0.11247|
SDSS J150953.63+543944.7|56402-6713-0552|11.65063|0.03774| 17763|   84|7.985|0.015|11.27560| 0.15665|
SDSS J150956.89+015607.9|55629-4013-0276| 6.91869|0.10290| 20861|  122|7.920|0.018| 6.53806| 0.11125|
SDSS J151019.20+304805.4|55245-3876-0062| 7.63076|0.14649|  8930|   43|8.056|0.053| 7.53860| 0.31876|
SDSS J151053.70+393932.1|56066-5167-0875| 5.94832|0.08639| 18508|  137|7.985|0.024| 5.49027| 0.12257|
SDSS J151126.51+532608.2|56402-6713-0424|12.74833|0.04129| 14659|  147|8.108|0.018|12.74385| 0.26305|
SDSS J151137.06+215535.7|55660-3962-0232| 1.85411|0.33121| 28894|  346|7.873|0.062| 1.62972| 0.09120|
SDSS J151139.63+453631.9|56099-6039-0974| 3.07648|0.16151| 16674|  217|7.798|0.042| 2.93445| 0.11147|
SDSS J151234.02+165832.8|56039-5484-0961| 2.59528|0.21269| 27538|  288|7.823|0.046| 2.27064| 0.09719|
SDSS J151310.22+155317.9|56030-5486-0794| 1.94588|0.41010| 16728|  236|7.867|0.045| 2.37792| 0.09706|
SDSS J151312.04+482238.0|56386-6734-0628| 4.84087|0.08645| 18060|  132|7.859|0.024| 4.56989| 0.09987|
SDSS J151334.18+071442.6|55982-5487-0202| 7.50276|0.27879|  9980|   75|8.781|0.062| 8.20407| 0.52678|
SDSS J151343.50+443436.4|56101-6040-0483| 2.38102|0.08166| 27040|  256|7.388|0.038| 2.32665| 0.09110|
SDSS J151354.27+231622.6|55660-3962-0844| 2.75476|0.30762| 17308|  266|7.907|0.050| 2.58593| 0.11493|
SDSS J151402.57+005245.3|55630-4014-0705| 0.47529|0.35678| 61768| 2645|7.601|0.147| 0.77218| 0.11062|
SDSS J151414.29+323624.8|55691-4720-0228| 2.06984|0.23768| 23757|  522|7.931|0.072| 1.76320| 0.12073|
SDSS J151419.27+231346.1|55660-3962-0906|16.16860|0.12843| 18282|  279|9.260|0.027|16.20546| 0.62560|
SDSS J151421.27+004752.5|55630-4014-0754| 6.37622|0.10722| 28914|   86|7.795|0.015| 5.87855| 0.08208|
SDSS J151428.42+014801.7|55635-4011-0490| 1.99163|0.24312| 21738|  361|8.053|0.050| 2.48195| 0.11931|
SDSS J151455.21+161843.6|56030-5486-0862| 4.50857|0.14441| 19610|  173|7.875|0.027| 3.94133| 0.10212|
SDSS J151508.60+061145.8|55710-4878-0182| 5.47467|0.16501| 16196|  124|8.051|0.022| 5.22863| 0.11061|
SDSS J151523.07+510627.0|56398-6721-0478| 2.19927|0.20474| 19615|  402|7.795|0.064| 2.02034| 0.12164|
SDSS J151539.00+391038.5|56045-4979-0503| 4.25975|0.14283| 16582|  207|7.953|0.039| 3.82967| 0.13718|
SDSS J151616.33+374912.0|56048-4980-0778| 3.07930|0.15189| 21919|  252|7.895|0.035| 2.81829| 0.09448|
SDSS J151622.01+355945.1|55738-4716-0671| 3.26976|0.16132| 16666|  232|8.001|0.043| 3.21211| 0.12809|
SDSS J151623.69+380959.6|56048-4980-0770| 1.44333|0.28643| 25717|  510|7.742|0.073| 1.40266| 0.09694|
SDSS J151635.40+434520.4|56072-6048-0894| 4.30581|0.08327| 22335|  169|7.888|0.023| 3.99793| 0.08927|
SDSS J151638.12+341201.1|55738-4716-0342| 2.48696|0.17575| 25685|  302|7.903|0.043| 2.18491| 0.08914|
SDSS J151732.48+425340.4|56067-5164-0582| 3.52195|0.12292| 24724|  239|7.968|0.034| 3.30809| 0.10855|
SDSS J151747.98-011049.4|55630-4014-0084| 1.33458|0.30225| 34170|  367|7.672|0.074| 1.19377| 0.07958|
SDSS J151748.57+131927.0|56013-5488-0882| 2.50495|0.27814| 31052|  240|7.847|0.053| 1.71308| 0.07756|
SDSS J151803.67+364703.7|56048-4980-0120| 5.14632|0.08644| 18223|  142|8.087|0.025| 4.97224| 0.11722|
SDSS J151817.22+581923.4|56430-6790-0696| 3.83635|0.11598| 21691|  214|7.938|0.030| 3.60640| 0.10362|
SDSS J151821.93+130509.8|56013-5488-0936| 4.17430|0.31376| 23934|  306|7.856|0.042| 2.73371| 0.11107|
SDSS J151828.82+491903.1|56426-6728-0526| 4.71091|0.10972| 18821|  199|8.228|0.034| 4.49753| 0.14912|
SDSS J151907.15+010107.1|55635-4011-0326| 3.43686|0.15657| 23495|  191|7.942|0.026| 3.14618| 0.07977|
SDSS J151914.97+442045.3|56101-6040-0310| 2.70809|0.23089| 14959|  333|7.879|0.060| 2.51293| 0.14040|
SDSS J151918.26+370849.1|56048-4980-0940| 6.18197|0.06598| 25819|  129|7.872|0.019| 5.81805| 0.10519|
SDSS J151949.00+190504.5|55680-3950-0326| 3.41939|0.22266| 16648|  237|7.934|0.045| 2.78223| 0.11418|
SDSS J151957.09+233658.8|55654-3961-0106| 0.75620|0.26594| 40522|  920|7.868|0.107| 1.08817| 0.10077|
SDSS J152001.61+535743.8|56402-6713-0158| 6.85486|0.06315| 16234|  106|7.898|0.020| 6.60487| 0.12243|
SDSS J152001.70+423855.0|56067-5164-0710| 2.76188|0.14979| 24093|  299|8.058|0.042| 2.58137| 0.10513|
SDSS J152035.38+235036.9|55654-3961-0030| 2.12390|0.14593| 25383|  242|7.914|0.035| 2.54814| 0.08446|
SDSS J152036.95+191353.6|55680-3950-0290| 4.62252|0.29284| 13778|  291|8.363|0.049| 3.92487| 0.19053|
SDSS J152038.15+262501.1|55648-3964-0968| 3.36404|0.17956| 17008|  193|7.942|0.036| 3.27986| 0.10595|
SDSS J152046.13+042045.1|55734-4803-0484| 3.42148|0.45377| 14292|  332|7.966|0.043| 3.14921| 0.14708|
SDSS J152054.49+431032.2|56091-6049-0516| 1.42658|0.13816| 41282|  775|7.781|0.088| 1.40359| 0.10953|
SDSS J152057.20+144101.2|56034-5491-0314| 8.90863|0.07978| 16302|   88|8.030|0.016| 8.45254| 0.12913|
SDSS J152101.48+565718.3|56430-6790-0246| 0.66298|0.18893| 79570| 5045|7.134|0.164| 0.43902| 0.08070|
SDSS J152102.05-002149.5|55327-4012-0438| 4.57610|0.10814| 29671|   92|7.915|0.018| 4.06981| 0.06629|
SDSS J152120.52+122533.7|56010-5492-0620| 1.13054|0.38235| 33116|  356|7.903|0.078| 1.37190| 0.09173|
SDSS J152131.88+381245.8|56045-4979-0306|10.22221|0.04442| 20613|   84|7.989|0.012| 9.77919| 0.11279|
SDSS J152138.67+053333.9|55708-4775-0952| 3.63696|0.20897| 20871|  280|7.886|0.040| 3.27412| 0.12356|
SDSS J152158.96+183502.3|55648-3945-0675| 2.38068|0.27748| 17454|  248|8.016|0.045| 2.77643| 0.11380|
SDSS J152212.48+542250.7|56402-6713-0924| 3.67263|0.10845| 22005|  242|7.898|0.034| 3.42337| 0.11122|
SDSS J152217.16+443255.5|56101-6040-0187| 5.58736|0.06036| 17357|   86|7.977|0.016| 7.51750| 0.10977|
SDSS J152218.54+194309.2|55680-3950-0218| 1.85949|0.32357| 25551|  426|7.895|0.061| 1.68051| 0.09628|
SDSS J152231.31+383619.7|56045-4979-0276| 1.76947|0.25931| 19193|  333|7.849|0.055| 2.08392| 0.10659|
SDSS J152251.05+052349.4|55734-4803-0588| 2.15026|0.17968| 31097|  190|7.756|0.042| 1.83973| 0.06693|
SDSS J152321.36+061510.7|55709-4889-0270| 2.55928|0.38936| 16295|  362|7.959|0.067| 2.52833| 0.15464|
SDSS J152349.88+041434.4|55734-4803-0436| 2.55056|0.22995| 24906|  274|7.895|0.039| 2.12414| 0.07890|
SDSS J152354.79+053940.7|55734-4803-0622| 3.80472|0.16104| 22141|  210|7.930|0.029| 3.51554| 0.09827|
SDSS J152356.57+542256.8|56402-6713-0978| 3.47983|0.12276| 23006|  252|7.826|0.035| 3.28472| 0.11087|
SDSS J152359.74+021841.6|55635-4011-0974| 1.28868|0.24045| 50839| 1124|7.589|0.084| 1.01682| 0.08185|
SDSS J152408.24+550048.9|56402-6713-0958| 2.50763|0.13691| 27774|  285|7.816|0.046| 2.17637| 0.09306|
SDSS J152409.13+423150.3|56067-5164-0912| 2.50614|0.25070| 16148|  301|7.886|0.057| 2.50529| 0.12983|
SDSS J152411.72+020845.6|55635-4011-0978| 3.40305|0.20482| 20994|  224|7.893|0.032| 3.01384| 0.09138|
SDSS J152421.86+391952.3|56045-4979-0806| 3.16763|0.12840| 21624|  262|7.918|0.037| 2.81430| 0.09908|
SDSS J152424.86+181959.8|55648-3945-0800| 3.17369|0.39447| 11745|  170|8.121|0.055| 3.57725| 0.18041|
SDSS J152425.04+560808.6|56453-6796-0730| 2.16061|0.17953| 21093|  485|7.790|0.069| 1.97669| 0.12793|
SDSS J152447.44+493448.0|56426-6728-0700| 3.33473|0.13515| 17856|  226|7.908|0.041| 3.20524| 0.11883|
SDSS J152611.83+055041.0|55709-4889-0090| 8.11552|0.19579|  8577|   55|8.235|0.069| 7.99381| 0.45616|
SDSS J152623.64+203950.3|55650-3949-0404| 3.71598|0.34427| 16797|  360|7.926|0.069| 2.87997| 0.17657|
SDSS J152626.07+054212.0|55709-4889-0089| 2.49082|0.26664| 17992|  341|8.063|0.060| 2.70160| 0.14919|
SDSS J152628.53+060530.6|55709-4889-0104| 4.55694|0.27487| 14565|  346|8.484|0.038| 5.43874| 0.25370|
SDSS J152643.13+063149.9|55709-4889-0080| 3.32351|0.19707| 24236|  209|8.028|0.029| 3.06295| 0.08679|
SDSS J152648.59+374100.0|56036-4978-0754| 4.04460|0.09190| 20314|  187|7.885|0.028| 3.73117| 0.09755|
SDSS J152714.20+455300.9|56101-6040-0954| 6.69225|0.09669| 18189|  197|8.558|0.032| 6.57126| 0.22710|
SDSS J152724.61+070128.5|55735-4885-0510| 2.78211|0.20602| 26597|  312|7.989|0.047| 2.36674| 0.10439|
SDSS J152736.65+253502.7|55322-3953-0540|11.77895|0.04715| 23497|   92|8.233|0.013|10.65554| 0.13989|
SDSS J152741.97+005034.7|55327-4012-0952| 1.98732|0.56411| 19843|  394|7.960|0.062| 1.99587| 0.11415|
SDSS J152759.12+012406.2|55648-4009-0300| 3.45306|0.13794| 35287|  146|7.772|0.026| 2.99811| 0.06755|
SDSS J152800.52+361510.8|56036-4978-0190| 3.33425|0.13498| 19183|  213|7.846|0.035| 2.96422| 0.09748|
SDSS J152810.27+252458.3|55663-3960-0014| 0.98570|0.21846| 63860| 2922|7.546|0.153| 0.70282| 0.10581|
SDSS J152815.20+355849.3|56036-4978-0182| 1.54782|0.23394| 28358|  350|7.767|0.059| 1.39063| 0.07564|
SDSS J152831.08+035101.1|55734-4803-0180| 2.64776|0.30778| 18257|  292|7.839|0.052| 2.07661| 0.09787|
SDSS J152839.44+011300.1|55648-4009-0256| 2.59913|0.08412| 51678|  602|7.680|0.044| 2.31421| 0.09873|
SDSS J152904.70+114610.2|56010-5492-0048| 2.99686|0.35978| 19349|  398|7.846|0.065| 2.02998| 0.12272|
SDSS J152907.43+445330.6|56102-6041-0554| 3.40150|0.14902| 22509|  235|8.014|0.032| 3.26165| 0.10161|
SDSS J152922.74+122834.3|55736-4891-0536| 2.17223|0.24456| 25327|  268|7.841|0.038| 2.31716| 0.08385|
SDSS J152931.06+271456.5|55679-3959-0778| 1.67430|0.26191| 25548|  453|7.763|0.065| 1.60459| 0.09865|
SDSS J152937.85+422938.1|56091-6049-0204| 4.34360|0.11198| 18421|  173|7.984|0.030| 4.02675| 0.11227|
SDSS J152957.96+573200.0|56429-6791-0528| 3.09600|0.13956| 22708|  255|7.946|0.035| 2.90052| 0.09803|
SDSS J153011.33+413134.0|56063-5165-0747| 3.09458|0.21234| 14698|  329|7.903|0.055| 2.90014| 0.15479|
SDSS J153046.60+044439.6|55715-4805-0519| 0.61410|0.28021| 74457| 5187|6.929|0.176| 0.35532| 0.07120|
SDSS J153048.37+110721.0|55736-4891-0406| 6.11261|0.13293| 16146|  107|7.971|0.020| 5.67656| 0.10619|
SDSS J153056.77+091050.6|56002-5209-0760| 1.94511|0.29367| 21655|  238|7.821|0.033| 2.34631| 0.07432|
SDSS J153102.41+534900.4|56447-6714-0804| 0.69550|0.10125| 69940| 2349|6.819|0.088| 0.60172| 0.06278|
SDSS J153122.98+063539.3|55735-4885-0360| 5.26377|0.25177| 18400|  170|8.450|0.029| 5.28941| 0.15891|
SDSS J153137.94+325724.3|56033-4723-0652| 5.07764|0.10326| 17386|  129|7.963|0.024| 5.08560| 0.11074|
SDSS J153139.53+261242.8|55679-3959-0178| 1.90003|0.25435| 25944|  377|7.837|0.055| 1.67695| 0.08678|
SDSS J153216.60+250604.5|55322-3953-0266| 2.04434|0.26268| 25148|  405|7.890|0.057| 1.72046| 0.09255|
SDSS J153230.27+064720.2|55735-4885-0726| 4.11242|0.11416| 23947|  174|7.901|0.024| 3.92603| 0.09172|
SDSS J153246.19+423138.3|56091-6049-0064| 2.95519|0.06522| 40442|  390|7.797|0.046| 2.70504| 0.11083|
SDSS J153252.60+375358.0|56047-4977-0399| 3.62015|0.13587| 16894|  163|7.827|0.032| 3.39218| 0.09738|
SDSS J153314.68+075429.5|55735-4885-0748| 2.56740|0.21111| 25474|  298|8.084|0.043| 2.47182| 0.10151|
SDSS J153323.07+292928.2|55329-3958-0710| 2.26263|0.12177| 34210|  226|7.810|0.046| 2.25812| 0.09279|
SDSS J153328.14+175650.2|55328-3938-0318| 4.33676|0.18241| 16040|  183|7.950|0.034| 4.02518| 0.12691|
SDSS J153331.97+383824.3|56047-4977-0708| 3.39947|0.17128| 18098|  217|7.905|0.039| 2.96291| 0.10499|
SDSS J153340.72+204350.1|55650-3949-0050| 3.36627|0.19676| 19122|  223|7.897|0.037| 2.87887| 0.09966|
SDSS J153347.94+230523.0|55331-3948-0390| 5.67059|0.27179|  9271|   50|8.063|0.058| 5.08919| 0.23590|
SDSS J153357.17+223625.1|55331-3948-0370| 2.35065|0.27694| 21526|  333|7.905|0.047| 2.04014| 0.09076|
SDSS J153357.71+164511.9|55335-3933-0574| 4.81166|0.31937| 10290|   76|8.369|0.060| 5.01296| 0.27401|
SDSS J153402.45+101024.5|56033-5206-0479|12.78472|0.21246|  6551|   93|7.950|0.185|12.57819| 1.58826|
SDSS J153416.10+025521.3|55358-4054-0590| 2.15952|0.46503| 29022|  350|7.895|0.064| 1.28986| 0.07410|
SDSS J153417.42+021847.2|55648-4009-0988|29.58320|0.08492|  8291|   23|8.478|0.030|29.43107| 0.81165|
SDSS J153452.57+212846.4|55336-3943-0500| 3.39983|0.14401| 17185|  172|7.797|0.033| 3.18160| 0.09346|
SDSS J153637.97+154259.9|55335-3933-0308| 2.68041|0.40854| 10703|  113|8.026|0.066| 3.94129| 0.22020|
SDSS J153647.75+081826.5|56002-5209-0008| 3.34905|0.22291| 16210|  227|7.990|0.041| 3.23429| 0.12428|
SDSS J153659.41+025150.0|55358-4054-0752| 6.50630|0.32762|  8642|   37|7.962|0.048| 6.68041| 0.24657|
SDSS J153718.44+151059.6|55335-3933-0242| 1.75577|0.21496| 38438|  435|7.732|0.053| 1.59862| 0.07831|
SDSS J153722.25+004234.5|55358-4054-0246| 3.11474|0.28638| 19897|  295|7.762|0.046| 2.29889| 0.09876|
SDSS J153733.58+475314.3|56419-6729-0344| 2.86808|0.15442| 18500|  303|8.062|0.052| 3.07647| 0.14916|
SDSS J153749.65+290936.5|55329-3958-0908| 6.76429|0.05935| 25751|  124|7.927|0.018| 6.51046| 0.11196|
SDSS J153825.83+313558.0|55735-4722-0744| 2.82482|0.15246| 23357|  300|7.771|0.041| 2.42455| 0.09666|
SDSS J153925.64+250023.9|55332-3947-0428| 7.43332|0.07353| 19012|  109|8.102|0.018| 7.05942| 0.12310|
SDSS J153931.83+142313.6|55741-4890-0648| 1.77589|0.42445| 22324|  393|7.883|0.054| 1.86239| 0.09596|
SDSS J154026.50+234334.7|55331-3948-0976|11.18893|0.06927| 16937|   89|8.411|0.015|10.75828| 0.17014|
SDSS J154031.35+291318.9|55735-4722-0214| 5.88291|0.12722| 16896|  166|8.413|0.027| 5.66593| 0.16128|
SDSS J154031.92+013333.4|55359-4055-0484| 2.41400|0.44088| 18376|  345|7.728|0.061| 1.91886| 0.10709|
SDSS J154042.48+164426.5|55335-3933-0922| 4.63638|0.52321|  7844|   67|8.179|0.096| 7.00981| 0.53360|
SDSS J154113.96+560843.5|56429-6791-0166| 2.57525|0.18655| 20107|  310|8.039|0.047| 2.67946| 0.11743|
SDSS J154122.68+192729.6|55352-3937-0355| 3.82186|0.22563| 15360|  164|7.983|0.029| 3.69257| 0.10269|
SDSS J154126.42+371647.8|56042-4973-0520| 1.44603|0.15736| 40589|  948|7.739|0.111| 1.19387| 0.11635|
SDSS J154142.49+425759.2|56089-6050-0835| 2.35880|0.34448| 21039|  274|7.995|0.039| 2.50468| 0.09288|
SDSS J154148.96+462159.1|56067-6032-0684| 4.18206|0.13219| 23676|  225|8.361|0.032| 3.88497| 0.12745|
SDSS J154204.08+120650.3|55737-4886-0608| 1.94226|0.20568| 43689|  837|7.833|0.086| 1.45996| 0.11346|
SDSS J154209.98+250719.8|55332-3947-0318| 4.18994|0.15800| 14899|  170|7.900|0.030| 4.17904| 0.12034|
SDSS J154218.18+081301.7|56002-5211-0236| 0.72001|0.26244| 63029| 1568|7.347|0.082| 0.73067| 0.06197|
SDSS J154239.43+461437.9|56067-6032-0734|11.87999|0.13828|  6962|   58|7.709|0.107| 9.40582| 0.69860|
SDSS J154242.39+232439.6|55331-3948-0012| 4.11188|0.20522| 15283|  204|8.034|0.035| 3.70443| 0.12623|
SDSS J154249.91+120715.0|55737-4886-0650| 2.94123|0.41435| 17186|  294|7.885|0.056| 2.48485| 0.12274|
SDSS J154254.19+061228.3|55733-4881-0263| 3.40123|0.12123| 24611|  148|7.790|0.021| 3.27800| 0.06706|
SDSS J154317.10+062327.6|55733-4881-0186| 3.00030|0.31871| 16724|  208|7.837|0.040| 2.44781| 0.08875|
SDSS J154318.29+492240.8|56428-6723-0422| 2.65532|0.07474| 34008|  187|7.787|0.039| 2.43931| 0.08494|
SDSS J154320.56+085346.7|56002-5211-0882| 2.67173|0.36034| 13234|  215|7.990|0.047| 2.95164| 0.12087|
SDSS J154406.50+384757.6|56046-4976-0220| 3.73502|0.15862| 16955|  201|7.984|0.038| 3.63758| 0.12487|
SDSS J154415.26+513310.0|56449-6715-0335| 2.71785|0.08496| 33688|  170|7.798|0.036| 2.50123| 0.07998|
SDSS J154418.59+111746.6|55737-4886-0302| 5.90215|0.14422| 16865|  117|7.962|0.022| 5.38216| 0.11001|
SDSS J154437.78+114801.4|55737-4886-0315| 2.58430|0.36545| 18548|  285|7.949|0.049| 2.23391| 0.10073|
SDSS J154438.34+190339.1|55352-3937-0182| 1.93986|0.20700| 21111|  225|7.806|0.032| 2.57815| 0.07850|
SDSS J154441.04+005803.3|55359-4055-0334| 2.73564|0.34483| 21067|  333|7.897|0.048| 2.17834| 0.09813|
SDSS J154443.54+003817.4|55359-4055-0286| 1.70405|0.36169| 24244|  454|7.917|0.063| 1.74271| 0.10488|
SDSS J154448.25+455039.1|56067-6032-0238| 2.10107|0.09462| 50734|  988|7.696|0.075| 1.67898| 0.11917|
SDSS J154456.80+422620.6|56089-6050-0974| 3.03953|0.14041| 25693|  201|8.019|0.029| 2.57574| 0.07144|
SDSS J154456.80+451521.9|56067-6032-0218| 2.06110|0.05306| 75796| 3017|7.410|0.105| 1.84652| 0.21759|models with C/N/O
SDSS J154459.09+370729.6|56042-4973-0394| 0.55087|0.16581| 35322|  610|7.367|0.107| 1.01353| 0.09664|
SDSS J154526.37+125955.6|55737-4886-0746| 1.51267|0.22466| 45661|  843|7.681|0.078| 1.29404| 0.09311|
SDSS J154536.20+160415.7|55337-3932-0170| 6.36136|0.11091| 17164|  120|7.933|0.023| 6.01442| 0.12402|
SDSS J154549.80+195503.7|55352-3937-0898| 1.63040|0.23214| 46542| 1097|7.870|0.098| 1.10006| 0.09712|
SDSS J154601.39+021050.9|55359-4055-0772| 2.26976|0.22122| 26989|  249|7.847|0.038| 2.04518| 0.07310|
SDSS J154603.75+261643.6|55332-3947-0866| 6.82759|0.10132| 18390|  161|8.383|0.027| 6.10996| 0.16864|
SDSS J154621.90+560325.7|56432-6792-0464| 5.97706|0.08772| 15127|  162|8.034|0.027| 6.04463| 0.16099|
SDSS J154624.26+200406.0|55352-3937-0924| 0.95250|0.28247| 34129|  356|7.858|0.073| 1.13470| 0.07274|
SDSS J154626.15+143754.8|55741-4890-0988| 2.86234|0.13532| 36453|  234|7.905|0.035| 2.78184| 0.08545|
SDSS J154633.46+004655.5|55359-4055-0164| 5.38361|0.07768| 19311|   86|7.525|0.015| 5.05034| 0.07458|
SDSS J154634.49+233438.0|55338-3942-0790| 4.43513|0.15416| 16745|  145|7.921|0.028| 4.10022| 0.10499|
SDSS J154636.73+392946.0|56046-4976-0154| 3.05251|0.24051| 15410|  288|7.962|0.052| 2.59232| 0.12615|
SDSS J154640.17+135529.3|55739-4900-0562| 1.35072|0.19719| 30734|  245|7.276|0.054| 1.17787| 0.05985|
SDSS J154640.62+334644.4|55747-4971-0972| 3.12849|0.29779| 18168|  294|7.990|0.052| 2.46378| 0.11705|
SDSS J154651.81+083729.0|56002-5211-0998| 2.88111|0.27603| 17413|  224|8.074|0.040| 3.13722| 0.11627|
SDSS J154717.10+232110.9|55321-3941-0490| 6.85224|0.07201| 22022|  126|7.844|0.017| 6.09492| 0.10105|
SDSS J154717.79+212620.4|55302-3936-0586| 5.42479|0.12114| 17072|  111|7.954|0.021| 5.01046| 0.09492|
SDSS J154724.19+065522.8|56003-5210-0442| 2.73741|0.20768| 21400|  287|7.827|0.040| 2.47347| 0.09438|
SDSS J154728.23+132858.5|55741-4890-0008| 6.39561|0.13224| 16909|  142|7.931|0.027| 5.79387| 0.14257|
SDSS J154728.82+290206.7|55712-4726-0352| 1.25957|0.31729| 34555|  381|7.967|0.074| 1.21433| 0.07913|
SDSS J154746.77+245055.2|55332-3947-0036| 3.67715|0.12007| 25280|  199|7.866|0.028| 3.12332| 0.08372|
SDSS J154759.74+022740.4|55359-4055-0896| 1.97045|0.39498| 28672|  328|7.815|0.057| 1.33825| 0.06966|
SDSS J154800.86+244141.6|55321-3941-0542| 2.79291|0.31752| 17818|  303|7.887|0.055| 2.08879| 0.10311|
SDSS J154826.60+352907.6|56039-4970-0724| 5.19674|0.10886| 18301|  124|7.977|0.022| 5.23141| 0.10657|
SDSS J154828.70+361430.2|56042-4973-0214| 3.60189|0.12587| 17516|  176|7.830|0.033| 3.43899| 0.10174|
SDSS J154830.53+405242.4|56093-6051-0382| 0.56299|0.12777| 63855| 2296|6.764|0.103| 0.53903| 0.06112|
SDSS J154912.51+292338.7|55712-4726-0776| 2.35010|0.21454| 17446|  277|7.967|0.051| 2.57894| 0.11816|
SDSS J154914.19+442148.9|56101-6042-0790| 2.56916|0.09036| 28761|  179|7.864|0.032| 2.60371| 0.07619|
SDSS J154922.15+334601.0|55712-4966-0542| 1.77005|0.14311| 36647|  505|7.798|0.075| 1.54173| 0.10114|
SDSS J154923.10+162321.1|55327-3926-0422| 3.58856|0.20083| 20846|  207|7.909|0.030| 3.63813| 0.10306|
SDSS J154934.75+053517.1|55707-4877-0399|11.26073|0.08068| 25356|  104|8.421|0.016|10.47087| 0.17087|
SDSS J154943.01+231916.6|55321-3941-0411| 4.25260|0.09709| 29996|  112|7.914|0.023| 3.74218| 0.07452|
SDSS J154949.98+205043.4|55302-3936-0308| 2.06306|0.11009| 60546| 2189|7.583|0.116| 1.41661| 0.16324|models with C/N/O
SDSS J154950.06+215753.5|55302-3936-0687| 2.96845|0.21549| 18312|  173|7.927|0.030| 3.14454| 0.08715|
SDSS J154952.54+184214.9|55350-3931-0428| 4.96412|0.12226| 18349|  153|7.926|0.027| 4.60517| 0.11449|
SDSS J154955.83+175600.7|55337-3932-0986| 9.70241|0.07987| 18273|   81|7.926|0.014| 9.02175| 0.11766|
SDSS J155004.45+220034.4|55302-3936-0689|14.50350|0.07837| 10539|   27|8.269|0.018|14.34275| 0.23682|
SDSS J155025.53+060227.2|55707-4877-0658| 4.36849|0.17417| 17207|  175|7.947|0.033| 3.91423| 0.11593|
SDSS J155034.01+275637.6|55712-4726-0163| 3.06035|0.17693| 23035|  297|8.118|0.041| 2.79123| 0.11208|
SDSS J155035.16+402558.7|56046-4976-0944| 3.74728|0.04629| 53993|  794|7.689|0.054| 3.42141| 0.18206|
